الدائرة,القضاء,القرية,رقم قلم الاقتراع,مركز قلم الاقتراع,الجنس,الطائفة,من سجل,الى سجل
جبل لبنان ٤,الشوف,بعقلين الفوقا,163,الثانوية الرسمية غرفة رقم ٨,اناث,درزي,251,339
جبل لبنان ٤,الشوف,بعقلين الفوقا,164,الثانوية الرسمية غرفة رقم ٩,اناث,درزي,340,500
جبل لبنان ٤,الشوف,بعقلين الفوقا,164,الثانوية الرسمية غرفة رقم ٩,ذكور,درزي,378,500
جبل لبنان ٤,الشوف,بقعاتا,165,الثانوية الرسمية غرفة رقم ٣,اناث,درزي,1,33
جبل لبنان ٤,الشوف,بقعاتا,165,الثانوية الرسمية غرفة رقم ٣,ذكور,درزي,1,33
جبل لبنان ٤,الشوف,بكيفا,166,كنيسة مار يوسف غرفة رقم ١,اناث,ماروني,2,49
جبل لبنان ٤,الشوف,بكيفا,166,كنيسة مار يوسف غرفة رقم ١,ذكور,ماروني,2,49
جبل لبنان ٤,الشوف,بنويتي,167,صالون الكنيسة في البلدة غرفة رقم ١,اناث,روم كاثوليك,2,34
جبل لبنان ٤,الشوف,بنويتي,167,صالون الكنيسة في البلدة غرفة رقم ١,ذكور,روم كاثوليك,2,34
جبل لبنان ٤,الشوف,بنويتي,167,صالون الكنيسة في البلدة غرفة رقم ١,اناث,ماروني,1,16
جبل لبنان ٤,الشوف,بنويتي,167,صالون الكنيسة في البلدة غرفة رقم ١,ذكور,ماروني,1,11
جبل لبنان ٤,الشوف,بيت الدين,168,مدرسة مار مارون غرفة رقم ١,ذكور,ماروني,1,134
جبل لبنان ٤,الشوف,بيت الدين,169,مدرسة مار مارون غرفة رقم ٢,اناث,ماروني,1,126
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,ارمن ارثوذكس,1,2
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,ذكور,ارمن ارثوذكس,1,1
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,روم ارثوذكس,1,1
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,ذكور,روم ارثوذكس,1,2
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,روم كاثوليك,2,7
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,ذكور,روم كاثوليك,1,7
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,سريان كاثوليك,1,1
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,لاتين,1,1
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,ذكور,لاتين,1,1
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,اناث,ماروني,131,261
جبل لبنان ٤,الشوف,بيت الدين,170,مدرسة مار مارون غرفة رقم ٣,ذكور,ماروني,141,261
جبل لبنان ٤,الشوف,بيقون,171,كنيسة بيقون غرفة رقم ١,اناث,ماروني,1,91
جبل لبنان ٤,الشوف,بيقون,171,كنيسة بيقون غرفة رقم ١,ذكور,ماروني,1,91
جبل لبنان ٤,الشوف,جباع,172,دار البلدة غرفة رقم ١,ذكور,درزي,1,93
جبل لبنان ٤,الشوف,جباع,172,دار البلدة غرفة رقم ١,ذكور,روم كاثوليك,1,1
جبل لبنان ٤,الشوف,جباع,173,دار البلدة غرفة رقم ٢,اناث,درزي,1,93
جبل لبنان ٤,الشوف,جباع,173,دار البلدة غرفة رقم ٢,اناث,روم كاثوليك,1,1
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,اناث,روم كاثوليك,1,8
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,ذكور,روم كاثوليك,1,7
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,اناث,سني,1,4
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,ذكور,سني,1,4
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,اناث,ماروني,1,52
جبل لبنان ٤,الشوف,جدرا - وادي الزينة,174,صالون الكنيسة غرفة رقم ١,ذكور,ماروني,1,52
جبل لبنان ٤,الشوف,جديدة الشوف,175,الثانوية الرسمية غرفة رقم ١,ذكور,درزي,1,95
جبل لبنان ٤,الشوف,جديدة الشوف,176,الثانوية الرسمية غرفة رقم ٢,اناث,درزي,1,95
جبل لبنان ٤,الشوف,جون,177,المدرسة الرسمية غرفة رقم ١,ذكور,شيعي,2,53
جبل لبنان ٤,الشوف,جون,178,المدرسة الرسمية غرفة رقم ٢,ذكور,روم كاثوليك,2,180
جبل لبنان ٤,الشوف,جون,179,المدرسة الرسمية غرفة رقم ٣,اناث,روم كاثوليك,1,133
جبل لبنان ٤,الشوف,جون,180,المدرسة الرسمية غرفة رقم ٤,اناث,شيعي,2,48
جبل لبنان ٤,الشوف,جون,181,المدرسة الرسمية غرفة رقم ٥,ذكور,روم كاثوليك,192,238
جبل لبنان ٤,الشوف,جون,181,المدرسة الرسمية غرفة رقم ٥,اناث,شيعي,49,81
جبل لبنان ٤,الشوف,جون,181,المدرسة الرسمية غرفة رقم ٥,ذكور,شيعي,54,81
جبل لبنان ٤,الشوف,جون,182,المدرسة الرسمية غرفة رقم ٦,اناث,روم كاثوليك,135,238
جبل لبنان ٤,الشوف,جون,182,المدرسة الرسمية غرفة رقم ٦,ذكور,ماروني,1,80
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,اناث,ارمن كاثوليك,1,1
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,ذكور,ارمن كاثوليك,1,1
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,اناث,انجيلي,2,15
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,ذكور,انجيلي,2,16
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,اناث,روم ارثوذكس,1,4
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,ذكور,روم ارثوذكس,1,4
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,اناث,سني,1,2
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,ذكور,سني,1,2
جبل لبنان ٤,الشوف,جون,183,المدرسة الرسمية غرفة رقم ٧,اناث,ماروني,1,80
جبل لبنان ٤,الشوف,حارة الناعمه,184,ثانوية الرئيس الشهيد رفيق الحريري الرسمية غرفة رقم ١,ذكور,سني,1,44
جبل لبنان ٤,الشوف,حارة الناعمه,185,ثانوية الرئيس الشهيد رفيق الحريري الرسمية غرفة رقم ٢,ذكور,سني,45,132
جبل لبنان ٤,الشوف,حارة الناعمه,186,ثانوية الرئيس الشهيد رفيق الحريري الرسمية غرفة رقم ٣,اناث,سني,1,44
جبل لبنان ٤,الشوف,حارة الناعمه,187,ثانوية الرئيس الشهيد رفيق الحريري الرسمية غرفة رقم ٤,اناث,سني,45,132
جبل لبنان ٤,الشوف,حارة بعاصير,188,صالة الكنيسة مار الياس غرفة رقم ١,اناث,ماروني,2,14
جبل لبنان ٤,الشوف,حارة بعاصير,188,صالة الكنيسة مار الياس غرفة رقم ١,ذكور,ماروني,2,14
جبل لبنان ٤,الشوف,حارة جندل,189,دار الاستقبال في البلدة غرفة رقم ١,اناث,درزي,3,40
جبل لبنان ٤,الشوف,حارة جندل,189,دار الاستقبال في البلدة غرفة رقم ١,ذكور,درزي,3,40
جبل لبنان ٤,الشوف,حصروت,190,المدرسة الرسمية غرفة رقم ١,ذكور,روم كاثوليك,2,14
جبل لبنان ٤,الشوف,حصروت,190,المدرسة الرسمية غرفة رقم ١,ذكور,سني,3,66
جبل لبنان ٤,الشوف,حصروت,190,المدرسة الرسمية غرفة رقم ١,ذكور,ماروني,1,1
جبل لبنان ٤,الشوف,حصروت,191,المدرسة الرسمية غرفة رقم ٢,اناث,روم كاثوليك,2,20
جبل لبنان ٤,الشوف,حصروت,191,المدرسة الرسمية غرفة رقم ٢,اناث,سني,3,66
جبل لبنان ٤,الشوف,حصروت,191,المدرسة الرسمية غرفة رقم ٢,اناث,ماروني,1,1
جبل لبنان ٤,الشوف,خربة بسري,192,كنيسة مار شربل غرفة رقم ١,اناث,ماروني,1,10
جبل لبنان ٤,الشوف,خربة بسري,192,كنيسة مار شربل غرفة رقم ١,ذكور,ماروني,1,10
جبل لبنان ٤,الشوف,داريا,193,المدرسة الرسمية غرفة رقم ١,ذكور,سني,1,40
جبل لبنان ٤,الشوف,داريا,194,المدرسة الرسمية غرفة رقم ٢,ذكور,سني,41,88
جبل لبنان ٤,الشوف,داريا,195,المدرسة الرسمية غرفة رقم ٣,اناث,سني,1,25
جبل لبنان ٤,الشوف,داريا,196,المدرسة الرسمية غرفة رقم ٤,اناث,سني,36,72
جبل لبنان ٤,الشوف,داريا,197,المدرسة الرسمية غرفة رقم ٥,اناث,سني,73,115
جبل لبنان ٤,الشوف,داريا,197,المدرسة الرسمية غرفة رقم ٥,ذكور,سني,89,115
جبل لبنان ٤,الشوف,دلهون,198,المدرسة الرسمية المختلطة غرفة رقم ١,ذكور,سني,1,70
جبل لبنان ٤,الشوف,دلهون,199,المدرسة الرسمية المختلطة غرفة رقم ٢,اناث,سني,1,68
جبل لبنان ٤,الشوف,دلهون,200,المدرسة الرسمية المختلطة غرفة رقم ٣,اناث,سني,69,103
جبل لبنان ٤,الشوف,دلهون,200,المدرسة الرسمية المختلطة غرفة رقم ٣,ذكور,سني,71,103
جبل لبنان ٤,الشوف,دميت,201,المدرسة الرسمية غرفة رقم ١,ذكور,درزي,1,55
جبل لبنان ٤,الشوف,دميت,202,المدرسة الرسمية غرفة رقم ٢,اناث,درزي,1,51
جبل لبنان ٤,الشوف,دميت,203,المدرسة الرسمية غرفة رقم ٣,اناث,درزي,52,106
جبل لبنان ٤,الشوف,دميت,203,المدرسة الرسمية غرفة رقم ٣,ذكور,درزي,57,105
جبل لبنان ٤,الشوف,دير القمر,204,المدرسة المهنية غرفة رقم ١,ذكور,ماروني,2,123
جبل لبنان ٤,الشوف,دير القمر,205,المدرسة المهنية غرفة رقم ٢,ذكور,ماروني,124,226
جبل لبنان ٤,الشوف,دير القمر,206,المدرسة المهنية غرفة رقم ٣,ذكور,ماروني,227,323
جبل لبنان ٤,الشوف,دير القمر,207,المدرسة المهنية غرفة رقم ٤,ذكور,ماروني,325,474
جبل لبنان ٤,الشوف,دير القمر,208,المدرسة المهنية غرفة رقم ٥,ذكور,ماروني,475,612
جبل لبنان ٤,الشوف,دير القمر,209,المدرسة المهنية غرفة رقم ٦,ذكور,ماروني,613,1316
جبل لبنان ٤,الشوف,دير القمر,210,السراي القديمة غرفة رقم ١,ذكور,ماروني,1317,1732
جبل لبنان ٤,الشوف,دير القمر,211,السراي القديمة غرفة رقم ٢,ذكور,روم كاثوليك,1,286
جبل لبنان ٤,الشوف,دير القمر,212,السراي القديمة غرفة رقم ٣,اناث,ماروني,1,104
جبل لبنان ٤,الشوف,دير القمر,213,السراي القديمة غرفة رقم ٤,اناث,ماروني,105,205
جبل لبنان ٤,الشوف,دير القمر,214,السراي القديمة غرفة رقم ٥,اناث,ماروني,207,293
جبل لبنان ٤,الشوف,دير القمر,215,السراي القديمة غرفة رقم ٦,اناث,ماروني,294,397
جبل لبنان ٤,الشوف,دير القمر,216,السراي القديمة غرفة رقم ٧,اناث,ماروني,398,671
جبل لبنان ٤,الشوف,دير القمر,217,السراي القديمة غرفة رقم ٨,اناث,ماروني,572,833
جبل لبنان ٤,الشوف,دير القمر,218,السراي القديمة غرفة رقم ٩,اناث,ماروني,834,1461
جبل لبنان ٤,الشوف,دير القمر,219,المدرسة المهنية غرفة رقم ٧,ذكور,روم كاثوليك,288,431
جبل لبنان ٤,الشوف,دير القمر,219,المدرسة المهنية غرفة رقم ٧,اناث,ماروني,1465,1730
جبل لبنان ٤,الشوف,دير القمر,220,المدرسة المهنية غرفة رقم ٨,اناث,روم كاثوليك,1,269
جبل لبنان ٤,الشوف,دير القمر,221,المدرسة المهنية غرفة رقم ٩,اناث,ارمن ارثوذكس,7,11
جبل لبنان ٤,الشوف,دير القمر,221,المدرسة المهنية غرفة رقم ٩,ذكور,ارمن ارثوذكس,7,11
جبل لبنان ٤,الشوف,دير القمر,221,المدرسة المهنية غرفة رقم ٩,اناث,ارمن كاثوليك,2,10
